Transaction-ID,Date,Location,Product_Category,Sales_Channel,Units_Sold,Unit_Price_USD,Discount_Applied_Pct,Total_Revenue_USD
TRX-12579,2026-01-25 02:42:49.553295,Busan,Laptops,Retail Store,3,535.38,15,1365.22
TRX-11109,2026-01-25 02:42:49.553295,Seoul,Accessories,Authorized Reseller,3,1702.15,0,5106.45
TRX-13300,2026-01-25 02:42:49.553295,Daejeon,Accessories,Online,7,1305.74,5,8683.17
TRX-14613,2026-01-26 02:42:49.553295,Daejeon,Tablets,Online,3,1031.35,10,2784.64
TRX-13691,2026-01-26 02:42:49.553295,Daejeon,Wearables,Online,6,1057.38,5,6027.07
TRX-13171,2026-01-26 02:42:49.553295,Daegu,Wearables,Retail Store,5,408.07,0,2040.35
TRX-13055,2026-01-26 02:42:49.553295,Incheon,Tablets,Online,7,1993.55,5,13257.11
TRX-10486,2026-01-26 02:42:49.553295,Busan,Laptops,Retail Store,2,1309.66,0,2619.32
TRX-11950,2026-01-26 02:42:49.553295,Incheon,Tablets,Retail Store,3,785.01,0,2355.03
TRX-13541,2026-01-26 02:42:49.553295,Seoul,Smartphones,Online,2,97.02,0,194.04
TRX-13393,2026-01-26 02:42:49.553295,Busan,Smartphones,Authorized Reseller,7,483.08,0,3381.56
TRX-12787,2026-01-26 02:42:49.553295,Busan,Wearables,Retail Store,1,1861.11,15,1581.94
TRX-10228,2026-01-26 02:42:49.553295,Busan,Smartphones,Authorized Reseller,4,431.58,0,1726.32
TRX-14310,2026-01-26 02:42:49.553295,Daegu,Tablets,Online,9,912.11,0,8208.99
TRX-13016,2026-01-26 02:42:49.553295,Seoul,Laptops,Retail Store,5,853.05,0,4265.25
TRX-13401,2026-01-26 02:42:49.553295,Busan,Laptops,Authorized Reseller,3,1483.73,10,4006.07
TRX-10495,2026-01-26 02:42:49.553295,Seoul,Wearables,Retail Store,6,601.44,0,3608.64
TRX-12016,2026-01-26 02:42:49.553295,Seoul,Accessories,Retail Store,2,1008.77,0,2017.54
TRX-14122,2026-01-27 02:42:49.553295,Incheon,Smartphones,Retail Store,5,188.81,5,896.85
TRX-11960,2026-01-27 02:42:49.553295,Busan,Laptops,Authorized Reseller,1,901.05,15,765.89
TRX-10237,2026-01-27 02:42:49.553295,Daejeon,Wearables,Authorized Reseller,8,1822.2,20,11662.08
TRX-12822,2026-01-27 02:42:49.553295,Busan,Laptops,Retail Store,3,273.29,0,819.87
TRX-10847,2026-01-27 02:42:49.553295,Seoul,Wearables,Authorized Reseller,2,105.52,5,200.49
TRX-11683,2026-01-27 02:42:49.553295,Incheon,Tablets,Retail Store,2,1801.4,0,3602.8
TRX-14350,2026-01-27 02:42:49.553295,Seoul,Smartphones,Retail Store,4,1536.48,0,6145.92
TRX-14782,2026-01-27 02:42:49.553295,Daegu,Wearables,Authorized Reseller,3,929.53,0,2788.59
TRX-10981,2026-01-27 02:42:49.553295,Busan,Tablets,Online,7,599.49,0,4196.43
TRX-13771,2026-01-27 02:42:49.553295,Daejeon,Laptops,Retail Store,7,1782.56,0,12477.92
TRX-12142,2026-01-27 02:42:49.553295,Busan,Accessories,Online,8,1194.43,0,9555.44
TRX-12294,2026-01-27 02:42:49.553295,Seoul,Accessories,Authorized Reseller,4,1487.88,5,5653.94
TRX-10407,2026-01-27 02:42:49.553295,Daegu,Accessories,Authorized Reseller,8,1113.9,15,7574.52
TRX-11336,2026-01-27 02:42:49.553295,Seoul,Wearables,Online,3,583.78,5,1663.77
TRX-13572,2026-01-28 02:42:49.553295,Seoul,Smartphones,Online,2,65.06,10,117.11
TRX-11213,2026-01-28 02:42:49.553295,Seoul,Wearables,Online,7,1639.96,0,11479.72
TRX-14898,2026-01-28 02:42:49.553295,Seoul,Tablets,Retail Store,9,1784.2,0,16057.8
TRX-10153,2026-01-28 02:42:49.553295,Seoul,Wearables,Online,1,298.47,0,298.47
TRX-14077,2026-01-28 02:42:49.553295,Seoul,Accessories,Online,6,1483.56,0,8901.36
TRX-13125,2026-01-28 02:42:49.553295,Seoul,Accessories,Retail Store,1,1096.55,0,1096.55
TRX-14026,2026-01-28 02:42:49.553295,Incheon,Smartphones,Retail Store,4,748.21,0,2992.84
TRX-10622,2026-01-28 02:42:49.553295,Busan,Wearables,Retail Store,7,1719.71,0,12037.97
TRX-12889,2026-01-28 02:42:49.553295,Seoul,Tablets,Online,4,627.61,10,2259.4
TRX-10096,2026-01-28 02:42:49.553295,Incheon,Smartphones,Authorized Reseller,4,513.98,0,2055.92
TRX-11146,2026-01-29 02:42:49.553295,Seoul,Tablets,Online,7,1544.37,0,10810.59
TRX-14260,2026-01-29 02:42:49.553295,Incheon,Accessories,Retail Store,1,1630.65,0,1630.65
TRX-12066,2026-01-29 02:42:49.553295,Seoul,Accessories,Retail Store,6,656.55,20,3151.44
TRX-11054,2026-01-29 02:42:49.553295,Incheon,Accessories,Retail Store,5,1218.9,0,6094.5
TRX-11034,2026-01-29 02:42:49.553295,Seoul,Laptops,Retail Store,8,523.97,20,3353.41
TRX-12127,2026-01-29 02:42:49.553295,Seoul,Wearables,Retail Store,4,1497.16,5,5689.21
TRX-11604,2026-01-29 02:42:49.553295,Incheon,Accessories,Retail Store,5,1857.8,0,9289.0
TRX-11465,2026-01-29 02:42:49.553295,Busan,Wearables,Retail Store,4,1597.01,5,6068.64
TRX-11256,2026-01-29 02:42:49.553295,Seoul,Laptops,Authorized Reseller,9,1188.64,15,9093.1
TRX-10112,2026-01-29 02:42:49.553295,Busan,Smartphones,Retail Store,9,1768.73,0,15918.57
TRX-11851,2026-01-29 02:42:49.553295,Busan,Laptops,Retail Store,8,855.4,15,5816.72
TRX-13530,2026-01-29 02:42:49.553295,Seoul,Wearables,Retail Store,7,216.73,0,1517.11
TRX-13536,2026-01-29 02:42:49.553295,Seoul,Wearables,Online,5,1932.66,0,9663.3
TRX-14252,2026-01-29 02:42:49.553295,Seoul,Accessories,Retail Store,6,1993.97,5,11365.63
TRX-13105,2026-01-29 02:42:49.553295,Busan,Smartphones,Online,3,1606.18,0,4818.54
TRX-13529,2026-01-30 02:42:49.553295,Incheon,Tablets,Online,1,1958.69,0,1958.69
TRX-12576,2026-01-30 02:42:49.553295,Daejeon,Laptops,Authorized Reseller,5,532.52,0,2662.6
TRX-11583,2026-01-30 02:42:49.553295,Busan,Tablets,Retail Store,2,1117.01,0,2234.02
TRX-12850,2026-01-30 02:42:49.553295,Busan,Accessories,Authorized Reseller,2,1611.96,0,3223.92
TRX-10045,2026-01-30 02:42:49.553295,Busan,Wearables,Retail Store,5,1978.17,5,9396.31
TRX-13755,2026-01-30 02:42:49.553295,Daegu,Accessories,Authorized Reseller,5,1087.76,0,5438.8
TRX-12442,2026-01-30 02:42:49.553295,Seoul,Wearables,Authorized Reseller,8,965.53,0,7724.24
TRX-11014,2026-01-30 02:42:49.553295,Incheon,Tablets,Authorized Reseller,8,886.44,0,7091.52
TRX-11093,2026-01-31 02:42:49.553295,Busan,Accessories,Authorized Reseller,8,721.94,0,5775.52
TRX-12915,2026-01-31 02:42:49.553295,Busan,Smartphones,Online,9,1590.81,0,14317.29
TRX-10514,2026-01-31 02:42:49.553295,Daegu,Accessories,Retail Store,4,79.21,10,285.16
TRX-12122,2026-01-31 02:42:49.553295,Incheon,Smartphones,Authorized Reseller,4,281.6,0,1126.4
TRX-11553,2026-01-31 02:42:49.553295,Seoul,Wearables,Retail Store,3,466.07,0,1398.21
TRX-10682,2026-01-31 02:42:49.553295,Seoul,Wearables,Online,5,496.19,20,1984.76
TRX-14594,2026-01-31 02:42:49.553295,Daegu,Smartphones,Online,2,69.91,10,125.84
TRX-14387,2026-01-31 02:42:49.553295,Incheon,Tablets,Online,8,844.28,0,6754.24
TRX-11278,2026-01-31 02:42:49.553295,Seoul,Tablets,Authorized Reseller,7,1774.02,15,10555.42
TRX-10810,2026-01-31 02:42:49.553295,Busan,Accessories,Retail Store,4,905.48,5,3440.82
TRX-11124,2026-01-31 02:42:49.553295,Seoul,Tablets,Online,9,437.25,5,3738.49
TRX-11429,2026-01-31 02:42:49.553295,Incheon,Laptops,Authorized Reseller,3,1664.89,20,3995.74
TRX-12907,2026-01-31 02:42:49.553295,Seoul,Tablets,Retail Store,8,500.65,0,4005.2
TRX-14696,2026-02-01 02:42:49.553295,Seoul,Smartphones,Retail Store,9,1684.08,0,15156.72
TRX-10169,2026-02-01 02:42:49.553295,Daegu,Accessories,Authorized Reseller,7,1640.8,0,11485.6
TRX-12102,2026-02-01 02:42:49.553295,Busan,Smartphones,Authorized Reseller,3,1177.45,0,3532.35
TRX-13939,2026-02-01 02:42:49.553295,Busan,Accessories,Retail Store,8,1667.63,5,12673.99
TRX-14422,2026-02-01 02:42:49.553295,Incheon,Tablets,Authorized Reseller,2,1289.98,20,2063.97
TRX-13849,2026-02-01 02:42:49.553295,Busan,Laptops,Online,7,1140.45,10,7184.84
TRX-13873,2026-02-01 02:42:49.553295,Daejeon,Laptops,Authorized Reseller,8,1859.71,5,14133.8
TRX-10010,2026-02-01 02:42:49.553295,Daegu,Wearables,Authorized Reseller,2,1317.11,0,2634.22
TRX-14266,2026-02-01 02:42:49.553295,Seoul,Wearables,Retail Store,5,1148.69,0,5743.45
TRX-10597,2026-02-01 02:42:49.553295,Seoul,Tablets,Online,6,1360.66,0,8163.96
TRX-10950,2026-02-01 02:42:49.553295,Seoul,Laptops,Authorized Reseller,2,818.71,0,1637.42
TRX-14813,2026-02-01 02:42:49.553295,Seoul,Smartphones,Retail Store,7,292.27,0,2045.89
TRX-12355,2026-02-01 02:42:49.553295,Busan,Laptops,Online,5,1463.71,0,7318.55
TRX-13318,2026-02-01 02:42:49.553295,Daejeon,Tablets,Authorized Reseller,4,169.94,0,679.76
TRX-11595,2026-02-02 02:42:49.553295,Daegu,Wearables,Retail Store,3,278.26,0,834.78
TRX-11979,2026-02-02 02:42:49.553295,Incheon,Wearables,Authorized Reseller,4,183.76,0,735.04
TRX-13309,2026-02-02 02:42:49.553295,Seoul,Laptops,Authorized Reseller,7,1459.16,0,10214.12
TRX-13956,2026-02-02 02:42:49.553295,Seoul,Laptops,Authorized Reseller,1,1414.78,0,1414.78
TRX-11904,2026-02-02 02:42:49.553295,Seoul,Accessories,Retail Store,9,1473.1,20,10606.32
TRX-11110,2026-02-02 02:42:49.553295,Incheon,Accessories,Online,7,529.22,0,3704.54
TRX-13184,2026-02-02 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,5,772.18,5,3667.85
TRX-14135,2026-02-02 02:42:49.553295,Seoul,Laptops,Retail Store,1,1959.99,0,1959.99
TRX-14737,2026-02-02 02:42:49.553295,Seoul,Laptops,Retail Store,4,1839.25,0,7357.0
TRX-13279,2026-02-02 02:42:49.553295,Incheon,Tablets,Authorized Reseller,9,71.24,15,544.99
TRX-14677,2026-02-03 02:42:49.553295,Incheon,Tablets,Authorized Reseller,7,167.29,20,936.82
TRX-12309,2026-02-03 02:42:49.553295,Seoul,Tablets,Online,7,897.53,15,5340.3
TRX-12544,2026-02-03 02:42:49.553295,Busan,Accessories,Online,9,597.61,0,5378.49
TRX-13271,2026-02-03 02:42:49.553295,Incheon,Laptops,Authorized Reseller,4,365.82,0,1463.28
TRX-10999,2026-02-03 02:42:49.553295,Seoul,Tablets,Authorized Reseller,4,952.67,0,3810.68
TRX-11540,2026-02-03 02:42:49.553295,Daejeon,Wearables,Authorized Reseller,6,295.71,0,1774.26
TRX-13940,2026-02-03 02:42:49.553295,Seoul,Accessories,Authorized Reseller,6,1417.33,0,8503.98
TRX-13091,2026-02-03 02:42:49.553295,Seoul,Wearables,Retail Store,3,162.67,0,488.01
TRX-12607,2026-02-04 02:42:49.553295,Seoul,Smartphones,Online,7,797.02,0,5579.14
TRX-11024,2026-02-04 02:42:49.553295,Daejeon,Wearables,Retail Store,3,1961.04,0,5883.12
TRX-12004,2026-02-04 02:42:49.553295,Busan,Wearables,Retail Store,6,1950.64,0,11703.84
TRX-12419,2026-02-04 02:42:49.553295,Busan,Laptops,Retail Store,9,1357.1,0,12213.9
TRX-11947,2026-02-04 02:42:49.553295,Seoul,Smartphones,Retail Store,4,1287.78,20,4120.9
TRX-14272,2026-02-04 02:42:49.553295,Incheon,Laptops,Authorized Reseller,7,1985.43,10,12508.21
TRX-12161,2026-02-04 02:42:49.553295,Seoul,Laptops,Online,1,1988.55,5,1889.12
TRX-13110,2026-02-04 02:42:49.553295,Seoul,Laptops,Authorized Reseller,4,1812.71,0,7250.84
TRX-13146,2026-02-04 02:42:49.553295,Incheon,Smartphones,Retail Store,5,1072.85,15,4559.61
TRX-11925,2026-02-05 02:42:49.553295,Daejeon,Wearables,Online,3,692.11,15,1764.88
TRX-10800,2026-02-05 02:42:49.553295,Seoul,Tablets,Online,1,1741.79,0,1741.79
TRX-13365,2026-02-05 02:42:49.553295,Busan,Laptops,Retail Store,3,982.8,0,2948.4
TRX-14467,2026-02-05 02:42:49.553295,Incheon,Smartphones,Retail Store,8,575.53,15,3913.6
TRX-10795,2026-02-05 02:42:49.553295,Daegu,Tablets,Authorized Reseller,8,347.64,20,2224.9
TRX-14669,2026-02-05 02:42:49.553295,Seoul,Laptops,Authorized Reseller,2,269.06,0,538.12
TRX-11689,2026-02-05 02:42:49.553295,Seoul,Accessories,Online,6,940.4,15,4796.04
TRX-14679,2026-02-05 02:42:49.553295,Busan,Smartphones,Retail Store,1,247.72,0,247.72
TRX-11460,2026-02-05 02:42:49.553295,Seoul,Laptops,Authorized Reseller,3,1344.95,0,4034.85
TRX-10975,2026-02-05 02:42:49.553295,Daejeon,Tablets,Online,3,533.16,0,1599.48
TRX-13659,2026-02-05 02:42:49.553295,Seoul,Tablets,Retail Store,8,366.85,0,2934.8
TRX-10969,2026-02-05 02:42:49.553295,Seoul,Laptops,Retail Store,1,1391.94,0,1391.94
TRX-10499,2026-02-06 02:42:49.553295,Daejeon,Wearables,Authorized Reseller,4,1491.75,0,5967.0
TRX-12402,2026-02-06 02:42:49.553295,Incheon,Smartphones,Online,7,945.02,15,5622.87
TRX-12843,2026-02-06 02:42:49.553295,Daegu,Tablets,Retail Store,2,1988.62,5,3778.38
TRX-11632,2026-02-06 02:42:49.553295,Seoul,Accessories,Retail Store,3,943.98,0,2831.94
TRX-12380,2026-02-06 02:42:49.553295,Busan,Tablets,Online,8,951.81,0,7614.48
TRX-13975,2026-02-06 02:42:49.553295,Daejeon,Accessories,Online,2,881.18,5,1674.24
TRX-12147,2026-02-06 02:42:49.553295,Busan,Wearables,Authorized Reseller,9,183.57,10,1486.92
TRX-14237,2026-02-06 02:42:49.553295,Incheon,Laptops,Retail Store,4,529.56,0,2118.24
TRX-14643,2026-02-06 02:42:49.553295,Incheon,Wearables,Authorized Reseller,2,239.74,0,479.48
TRX-12734,2026-02-06 02:42:49.553295,Seoul,Accessories,Retail Store,2,942.2,5,1790.18
TRX-14755,2026-02-06 02:42:49.553295,Busan,Wearables,Online,6,1365.56,15,6964.36
TRX-12980,2026-02-06 02:42:49.553295,Busan,Laptops,Retail Store,9,722.47,20,5201.78
TRX-12042,2026-02-06 02:42:49.553295,Incheon,Wearables,Online,6,259.68,0,1558.08
TRX-10826,2026-02-06 02:42:49.553295,Seoul,Laptops,Online,4,848.52,10,3054.67
TRX-14532,2026-02-06 02:42:49.553295,Busan,Smartphones,Online,5,1761.28,5,8366.08
TRX-10871,2026-02-07 02:42:49.553295,Incheon,Wearables,Online,3,955.31,0,2865.93
TRX-14206,2026-02-07 02:42:49.553295,Busan,Smartphones,Online,1,800.42,0,800.42
TRX-11401,2026-02-07 02:42:49.553295,Seoul,Accessories,Authorized Reseller,3,1625.56,5,4632.85
TRX-11737,2026-02-07 02:42:49.553295,Seoul,Laptops,Authorized Reseller,5,925.64,15,3933.97
TRX-13533,2026-02-07 02:42:49.553295,Busan,Accessories,Retail Store,7,64.43,5,428.46
TRX-13798,2026-02-07 02:42:49.553295,Daejeon,Accessories,Retail Store,5,539.52,0,2697.6
TRX-10525,2026-02-07 02:42:49.553295,Daejeon,Tablets,Retail Store,5,61.01,0,305.05
TRX-13532,2026-02-07 02:42:49.553295,Seoul,Laptops,Online,3,387.24,15,987.46
TRX-12798,2026-02-07 02:42:49.553295,Busan,Tablets,Online,3,1995.11,0,5985.33
TRX-12571,2026-02-07 02:42:49.553295,Seoul,Laptops,Authorized Reseller,3,652.07,0,1956.21
TRX-11202,2026-02-07 02:42:49.553295,Busan,Laptops,Retail Store,7,1550.73,0,10855.11
TRX-14215,2026-02-07 02:42:49.553295,Incheon,Accessories,Retail Store,4,1796.48,5,6826.62
TRX-13646,2026-02-07 02:42:49.553295,Seoul,Laptops,Online,4,1454.91,20,4655.71
TRX-14297,2026-02-08 02:42:49.553295,Busan,Tablets,Retail Store,5,1692.73,5,8040.47
TRX-13048,2026-02-08 02:42:49.553295,Incheon,Wearables,Online,7,1689.11,0,11823.77
TRX-11573,2026-02-08 02:42:49.553295,Seoul,Tablets,Online,5,789.11,0,3945.55
TRX-10793,2026-02-08 02:42:49.553295,Daejeon,Accessories,Authorized Reseller,3,1562.47,0,4687.41
TRX-14452,2026-02-08 02:42:49.553295,Incheon,Smartphones,Online,6,1407.63,0,8445.78
TRX-10250,2026-02-08 02:42:49.553295,Daegu,Smartphones,Online,6,789.47,0,4736.82
TRX-10291,2026-02-08 02:42:49.553295,Seoul,Tablets,Retail Store,5,1069.24,0,5346.2
TRX-13703,2026-02-08 02:42:49.553295,Daegu,Laptops,Retail Store,5,178.36,5,847.21
TRX-13670,2026-02-08 02:42:49.553295,Daejeon,Laptops,Retail Store,3,1238.8,0,3716.4
TRX-13466,2026-02-08 02:42:49.553295,Seoul,Wearables,Authorized Reseller,2,365.66,0,731.32
TRX-14428,2026-02-08 02:42:49.553295,Seoul,Smartphones,Retail Store,9,999.12,15,7643.27
TRX-12856,2026-02-08 02:42:49.553295,Seoul,Tablets,Retail Store,8,1523.54,0,12188.32
TRX-12489,2026-02-08 02:42:49.553295,Seoul,Wearables,Retail Store,4,1977.55,0,7910.2
TRX-13298,2026-02-08 02:42:49.553295,Busan,Laptops,Online,8,1054.98,0,8439.84
TRX-11797,2026-02-08 02:42:49.553295,Seoul,Wearables,Authorized Reseller,5,1017.56,0,5087.8
TRX-14424,2026-02-08 02:42:49.553295,Seoul,Tablets,Retail Store,3,236.13,15,602.13
TRX-10084,2026-02-08 02:42:49.553295,Incheon,Smartphones,Retail Store,7,626.24,15,3726.13
TRX-14649,2026-02-09 02:42:49.553295,Daejeon,Tablets,Online,5,94.15,0,470.75
TRX-14851,2026-02-09 02:42:49.553295,Busan,Wearables,Retail Store,5,1397.54,0,6987.7
TRX-14232,2026-02-09 02:42:49.553295,Seoul,Accessories,Retail Store,4,890.81,0,3563.24
TRX-14221,2026-02-09 02:42:49.553295,Incheon,Wearables,Authorized Reseller,9,279.87,0,2518.83
TRX-14686,2026-02-09 02:42:49.553295,Daegu,Smartphones,Online,3,1456.42,0,4369.26
TRX-11437,2026-02-09 02:42:49.553295,Daegu,Tablets,Online,1,1311.23,0,1311.23
TRX-12100,2026-02-09 02:42:49.553295,Seoul,Laptops,Authorized Reseller,8,1355.65,0,10845.2
TRX-14234,2026-02-09 02:42:49.553295,Seoul,Wearables,Authorized Reseller,9,622.41,0,5601.69
TRX-10616,2026-02-09 02:42:49.553295,Seoul,Wearables,Retail Store,5,1066.64,0,5333.2
TRX-10576,2026-02-09 02:42:49.553295,Busan,Accessories,Retail Store,4,219.66,0,878.64
TRX-11045,2026-02-09 02:42:49.553295,Busan,Smartphones,Retail Store,7,877.88,0,6145.16
TRX-14895,2026-02-09 02:42:49.553295,Seoul,Tablets,Retail Store,3,462.37,0,1387.11
TRX-13887,2026-02-09 02:42:49.553295,Incheon,Smartphones,Authorized Reseller,9,788.5,15,6032.02
TRX-10167,2026-02-10 02:42:49.553295,Incheon,Laptops,Retail Store,2,52.77,0,105.54
TRX-10055,2026-02-10 02:42:49.553295,Seoul,Wearables,Authorized Reseller,8,1323.51,0,10588.08
TRX-13234,2026-02-10 02:42:49.553295,Daegu,Wearables,Retail Store,4,410.6,20,1313.92
TRX-14202,2026-02-10 02:42:49.553295,Daejeon,Accessories,Online,2,796.19,0,1592.38
TRX-13815,2026-02-10 02:42:49.553295,Daejeon,Smartphones,Authorized Reseller,8,602.34,0,4818.72
TRX-14785,2026-02-10 02:42:49.553295,Busan,Smartphones,Retail Store,9,194.0,0,1746.0
TRX-10503,2026-02-10 02:42:49.553295,Incheon,Tablets,Retail Store,6,877.23,20,4210.7
TRX-10812,2026-02-10 02:42:49.553295,Incheon,Accessories,Retail Store,1,1730.93,5,1644.38
TRX-10284,2026-02-10 02:42:49.553295,Daegu,Smartphones,Online,6,420.86,0,2525.16
TRX-11515,2026-02-10 02:42:49.553295,Busan,Smartphones,Online,7,1056.18,5,7023.6
TRX-13731,2026-02-10 02:42:49.553295,Seoul,Laptops,Online,1,373.94,0,373.94
TRX-14940,2026-02-10 02:42:49.553295,Daegu,Accessories,Online,9,394.05,10,3191.8
TRX-13297,2026-02-10 02:42:49.553295,Seoul,Laptops,Authorized Reseller,4,504.16,5,1915.81
TRX-11781,2026-02-10 02:42:49.553295,Busan,Accessories,Authorized Reseller,5,607.83,5,2887.19
TRX-14783,2026-02-10 02:42:49.553295,Incheon,Wearables,Online,9,1368.66,10,11086.15
TRX-12037,2026-02-10 02:42:49.553295,Seoul,Wearables,Retail Store,4,1173.53,5,4459.41
TRX-10783,2026-02-11 02:42:49.553295,Seoul,Tablets,Online,9,874.96,15,6693.44
TRX-12352,2026-02-11 02:42:49.553295,Busan,Tablets,Online,5,126.48,0,632.4
TRX-14392,2026-02-11 02:42:49.553295,Daegu,Accessories,Authorized Reseller,1,1435.67,0,1435.67
TRX-12045,2026-02-11 02:42:49.553295,Busan,Accessories,Authorized Reseller,6,887.61,0,5325.66
TRX-10475,2026-02-11 02:42:49.553295,Seoul,Smartphones,Online,9,852.07,0,7668.63
TRX-14494,2026-02-11 02:42:49.553295,Busan,Tablets,Online,6,1610.66,0,9663.96
TRX-12884,2026-02-11 02:42:49.553295,Incheon,Accessories,Online,7,994.63,0,6962.41
TRX-13474,2026-02-11 02:42:49.553295,Seoul,Laptops,Retail Store,1,184.02,0,184.02
TRX-13451,2026-02-11 02:42:49.553295,Seoul,Wearables,Retail Store,6,318.12,0,1908.72
TRX-11339,2026-02-11 02:42:49.553295,Seoul,Smartphones,Retail Store,4,1768.26,0,7073.04
TRX-14455,2026-02-11 02:42:49.553295,Daegu,Laptops,Online,2,718.58,0,1437.16
TRX-10729,2026-02-11 02:42:49.553295,Seoul,Accessories,Retail Store,8,930.21,5,7069.6
TRX-13247,2026-02-11 02:42:49.553295,Busan,Laptops,Authorized Reseller,8,845.78,0,6766.24
TRX-14848,2026-02-11 02:42:49.553295,Incheon,Laptops,Authorized Reseller,7,687.35,0,4811.45
TRX-12908,2026-02-11 02:42:49.553295,Incheon,Wearables,Online,2,383.25,0,766.5
TRX-10620,2026-02-12 02:42:49.553295,Seoul,Smartphones,Retail Store,8,723.4,0,5787.2
TRX-10733,2026-02-12 02:42:49.553295,Seoul,Wearables,Retail Store,6,1487.0,20,7137.6
TRX-11351,2026-02-12 02:42:49.553295,Daegu,Laptops,Authorized Reseller,5,507.55,5,2410.86
TRX-12837,2026-02-12 02:42:49.553295,Seoul,Accessories,Retail Store,1,305.68,20,244.54
TRX-12364,2026-02-12 02:42:49.553295,Daejeon,Wearables,Authorized Reseller,5,1940.08,10,8730.36
TRX-11304,2026-02-12 02:42:49.553295,Seoul,Accessories,Online,8,593.66,0,4749.28
TRX-12293,2026-02-12 02:42:49.553295,Seoul,Laptops,Online,1,60.34,0,60.34
TRX-14133,2026-02-12 02:42:49.553295,Incheon,Smartphones,Authorized Reseller,4,1228.38,0,4913.52
TRX-13990,2026-02-12 02:42:49.553295,Seoul,Tablets,Authorized Reseller,3,726.74,0,2180.22
TRX-11208,2026-02-12 02:42:49.553295,Seoul,Accessories,Online,4,935.54,0,3742.16
TRX-13443,2026-02-12 02:42:49.553295,Daegu,Laptops,Authorized Reseller,7,1547.72,5,10292.34
TRX-13208,2026-02-12 02:42:49.553295,Busan,Wearables,Online,6,551.67,0,3310.02
TRX-10363,2026-02-12 02:42:49.553295,Daegu,Wearables,Authorized Reseller,8,79.57,10,572.9
TRX-10393,2026-02-12 02:42:49.553295,Incheon,Laptops,Authorized Reseller,5,1316.05,0,6580.25
TRX-10564,2026-02-12 02:42:49.553295,Seoul,Tablets,Retail Store,5,1150.54,20,4602.16
TRX-10403,2026-02-12 02:42:49.553295,Seoul,Accessories,Authorized Reseller,6,629.96,0,3779.76
TRX-13292,2026-02-13 02:42:49.553295,Seoul,Accessories,Online,1,865.06,5,821.81
TRX-13445,2026-02-13 02:42:49.553295,Seoul,Laptops,Authorized Reseller,9,311.19,5,2660.67
TRX-14053,2026-02-13 02:42:49.553295,Incheon,Wearables,Online,2,892.49,5,1695.73
TRX-13687,2026-02-13 02:42:49.553295,Seoul,Laptops,Authorized Reseller,7,849.66,0,5947.62
TRX-14139,2026-02-13 02:42:49.553295,Busan,Smartphones,Authorized Reseller,6,1297.67,15,6618.12
TRX-10210,2026-02-13 02:42:49.553295,Seoul,Laptops,Authorized Reseller,4,1538.99,0,6155.96
TRX-13183,2026-02-13 02:42:49.553295,Busan,Laptops,Online,3,264.66,0,793.98
TRX-14864,2026-02-13 02:42:49.553295,Daegu,Tablets,Online,9,1571.44,0,14142.96
TRX-13073,2026-02-13 02:42:49.553295,Busan,Wearables,Authorized Reseller,7,561.57,0,3930.99
TRX-12141,2026-02-13 02:42:49.553295,Seoul,Wearables,Retail Store,7,499.67,0,3497.69
TRX-12537,2026-02-13 02:42:49.553295,Seoul,Tablets,Online,4,1833.73,10,6601.43
TRX-13760,2026-02-13 02:42:49.553295,Seoul,Wearables,Retail Store,5,1934.79,0,9673.95
TRX-14891,2026-02-13 02:42:49.553295,Seoul,Tablets,Online,3,1397.78,0,4193.34
TRX-13261,2026-02-14 02:42:49.553295,Seoul,Smartphones,Online,7,1668.0,10,10508.4
TRX-12538,2026-02-14 02:42:49.553295,Seoul,Wearables,Authorized Reseller,4,728.91,0,2915.64
TRX-13256,2026-02-14 02:42:49.553295,Daegu,Laptops,Online,3,1917.24,15,4888.96
TRX-12104,2026-02-14 02:42:49.553295,Seoul,Wearables,Online,3,967.37,0,2902.11
